stage,fold,epoch,train_loss,train_macro_f1,train_balanced_accuracy,train_per_class_recall,val_loss,val_macro_f1,val_balanced_accuracy,val_per_class_recall,test_loss,test_macro_f1,test_balanced_accuracy,test_per_class_recall,lr,epoch_sec,elapsed_min,eta_min,grad_norm_mean,grad_norm_max,prototype_alpha,prototype_initialized_count
stage2,2,1,1.0934997954905428,0.2600473708613896,0.29701298701298706,"{""0"": 0.37662337662337664, ""1"": 0.17142857142857143, ""2"": 0.29, ""3"": 0.35}",1.1768377454657304,0.24928922202119408,0.3125,"{""0"": 0.8, ""1"": 0.45, ""2"": 0.0, ""3"": 0.0}",1.0134052549089705,0.23026315789473684,0.3210344827586207,"{""0"": 0.7241379310344828, ""1"": 0.56, ""2"": 0.0, ""3"": 0.0}",[0.0003],351.0466990470886,5.850778317451477,81.91089644432068,3.7701142966747283,8.092830657958984,0.12664403021335602,4
stage2,2,2,0.9466453281459429,0.2797913162842726,0.333495670995671,"{""0"": 0.35064935064935066, ""1"": 0.3333333333333333, ""2"": 0.15, ""3"": 0.5}",1.059189796447754,0.23815700428603653,0.28750000000000003,"{""0"": 0.9333333333333333, ""1"": 0.05, ""2"": 0.16666666666666666, ""3"": 0.0}",0.929632975130665,0.3448338200528438,0.3830852994555354,"{""0"": 0.896551724137931, ""1"": 0.32, ""2"": 0.3157894736842105, ""3"": 0.0}",[0.0003],336.84739899635315,11.4867271343867,74.52186062137285,2.3109126448631288,3.153346538543701,0.1264192909002304,4
stage2,2,3,0.8971308742137934,0.38303888517470114,0.4524350649350649,"{""0"": 0.5454545454545454, ""1"": 0.11428571428571428, ""2"": 0.7, ""3"": 0.45}",0.9280722329491063,0.3433268427244331,0.39583333333333337,"{""0"": 0.8666666666666667, ""1"": 0.05, ""2"": 0.16666666666666666, ""3"": 0.5}",0.8708807448951565,0.4018487394957983,0.5011312764670296,"{""0"": 0.8620689655172413, ""1"": 0.16, ""2"": 0.3157894736842105, ""3"": 0.6666666666666666}",[0.0003],337.2011032104492,17.117328878243764,68.33968008359274,2.4744313955307007,5.256017208099365,0.12625716626644135,4
stage2,2,4,0.7920663929143489,0.5271216077786859,0.6266558441558442,"{""0"": 0.6623376623376623, ""1"": 0.3142857142857143, ""2"": 0.63, ""3"": 0.9}",0.9465775238840204,0.35676311992101467,0.43680555555555556,"{""0"": 0.8666666666666667, ""1"": 0.2, ""2"": 0.05555555555555555, ""3"": 0.625}",0.9351646802863296,0.35710162082463737,0.48027828191167576,"{""0"": 0.896551724137931, ""1"": 0.2, ""2"": 0.15789473684210525, ""3"": 0.6666666666666666}",[0.0003],357.1851487159729,23.091150216261546,63.354516040285425,2.3569063544273376,4.221177577972412,0.12611858546733856,4
stage2,2,5,0.7605018848614977,0.5503825548583956,0.6272402597402598,"{""0"": 0.7532467532467533, ""1"": 0.4857142857142857, ""2"": 0.42, ""3"": 0.85}",0.8993052244186401,0.41610740724388123,0.47430555555555554,"{""0"": 0.9, ""1"": 0.15, ""2"": 0.2222222222222222, ""3"": 0.625}",0.8544899760460367,0.4459776334776335,0.5394888082274651,"{""0"": 0.896551724137931, ""1"": 0.2, ""2"": 0.39473684210526316, ""3"": 0.6666666666666666}",[0.0003],336.75063157081604,28.7285968542099,57.30103271802266,2.1925824999809267,3.2524731159210205,0.12590166926383972,4
stage2,2,6,0.7757957743493137,0.5532212121807425,0.6366017316017316,"{""0"": 0.6883116883116883, ""1"": 0.4380952380952381, ""2"": 0.57, ""3"": 0.85}",0.9510871485659951,0.4648534798534798,0.4930555555555555,"{""0"": 0.9333333333333333, ""1"": 0.15, ""2"": 0.3888888888888889, ""3"": 0.5}",0.8707818011848294,0.463113348787791,0.5512673926194798,"{""0"": 0.9310344827586207, ""1"": 0.16, ""2"": 0.4473684210526316, ""3"": 0.6666666666666666}",[0.0003],339.4330394268036,34.40768305460612,51.46160052418709,3.0831724643707275,4.261264324188232,0.12566053867340088,4
stage2,2,7,0.7639501402709657,0.5385810540319486,0.6517965367965368,"{""0"": 0.6233766233766234, ""1"": 0.3238095238095238, ""2"": 0.66, ""3"": 1.0}",0.9271691723873741,0.560566556131598,0.5638888888888889,"{""0"": 0.8666666666666667, ""1"": 0.5, ""2"": 0.3888888888888889, ""3"": 0.5}",0.8067731176103864,0.5839283857583514,0.6107168784029038,"{""0"": 0.896551724137931, ""1"": 0.52, ""2"": 0.5263157894736842, ""3"": 0.5}",[0.0003],350.8141303062439,40.27715847889582,45.89101240521385,3.336935651302338,4.411330223083496,0.1253535896539688,4
stage2,2,8,0.7976611477649764,0.5618788191051565,0.5977705627705627,"{""0"": 0.7272727272727273, ""1"": 0.5238095238095238, ""2"": 0.59, ""3"": 0.55}",0.8573390684629741,0.5271409624857901,0.55625,"{""0"": 0.6, ""1"": 0.5, ""2"": 0.5, ""3"": 0.625}",0.708124438110663,0.5998431270410514,0.6980036297640654,"{""0"": 0.6551724137931034, ""1"": 0.4, ""2"": 0.7368421052631579, ""3"": 1.0}",[0.0003],342.9244120121002,46.01380129257838,40.136287381251655,3.4868120312690736,6.361001491546631,0.12505903840065002,4
stage2,2,9,0.7144561236267848,0.6595697915538928,0.7332575757575759,"{""0"": 0.7792207792207793, ""1"": 0.5238095238095238, ""2"": 0.68, ""3"": 0.95}",0.9065309888438174,0.6135875946011862,0.6340277777777779,"{""0"": 0.8666666666666667, ""1"": 0.6, ""2"": 0.4444444444444444, ""3"": 0.625}",0.7248949420695402,0.64359322676439,0.6729491833030853,"{""0"": 0.8275862068965517, ""1"": 0.68, ""2"": 0.6842105263157895, ""3"": 0.5}",[0.0003],335.2281029224396,51.61194331645966,34.304785180091855,2.6504034280776976,3.790296792984009,0.12473932653665543,4
stage2,2,10,0.6755292139305974,0.6758535808430186,0.7530627705627706,"{""0"": 0.8441558441558441, ""1"": 0.638095238095238, ""2"": 0.58, ""3"": 0.95}",0.9698929159264815,0.5504708097928437,0.5548611111111111,"{""0"": 0.7666666666666667, ""1"": 0.55, ""2"": 0.7777777777777778, ""3"": 0.125}",0.7655782894212373,0.6569700460829493,0.6408681185722928,"{""0"": 0.8620689655172413, ""1"": 0.64, ""2"": 0.8947368421052632, ""3"": 0.16666666666666666}",[0.0003],334.9011034965515,57.21483049790064,28.519431414206824,2.8975915193557737,5.5674967765808105,0.12434680759906769,4
stage2,2,11,0.6803597357888885,0.6689030903289452,0.7546861471861472,"{""0"": 0.7792207792207793, ""1"": 0.6095238095238096, ""2"": 0.63, ""3"": 1.0}",0.7752631463502583,0.6647352647352648,0.6770833333333334,"{""0"": 0.9333333333333333, ""1"": 0.65, ""2"": 0.5, ""3"": 0.625}",0.6514086917955049,0.697354806083946,0.7350151240169389,"{""0"": 0.896551724137931, ""1"": 0.64, ""2"": 0.7368421052631579, ""3"": 0.6666666666666666}",[0.0003],335.24392533302307,62.813945933183035,22.773186030532376,3.4890450835227966,5.812290668487549,0.12405301630496979,4
stage2,2,12,0.6786609240715077,0.7534078295255344,0.8025000000000001,"{""0"": 0.8571428571428571, ""1"": 0.7428571428571429, ""2"": 0.76, ""3"": 0.85}",0.7924530412021437,0.6055886977432483,0.6388888888888888,"{""0"": 0.7, ""1"": 0.55, ""2"": 0.5555555555555556, ""3"": 0.75}",0.6749928192216523,0.6534379968203498,0.742540834845735,"{""0"": 0.6206896551724138, ""1"": 0.56, ""2"": 0.7894736842105263, ""3"": 1.0}",[0.0003],336.2110695838928,68.43875865936279,17.05744485259056,3.640237021446228,8.961994171142578,0.12365622818470001,4
stage2,2,13,0.6679543477809982,0.7077022141538271,0.7735930735930736,"{""0"": 0.8181818181818182, ""1"": 0.6761904761904762, ""2"": 0.65, ""3"": 0.95}",0.7740342366067987,0.7002644693128169,0.7395833333333334,"{""0"": 0.8333333333333334, ""1"": 0.75, ""2"": 0.5, ""3"": 0.875}",0.6713961861571487,0.6586047938723605,0.7568874773139747,"{""0"": 0.6896551724137931, ""1"": 0.68, ""2"": 0.6578947368421053, ""3"": 1.0}",[0.0003],336.08346939086914,74.05071650743484,11.358641625673345,3.325966238975525,4.6117072105407715,0.12325657159090042,4
stage2,2,14,0.6750008136231378,0.7257918461593853,0.7796536796536797,"{""0"": 0.7662337662337663, ""1"": 0.7523809523809524, ""2"": 0.75, ""3"": 0.85}",0.8889444501776445,0.5902319902319901,0.6319444444444444,"{""0"": 0.9, ""1"": 0.6, ""2"": 0.2777777777777778, ""3"": 0.75}",0.8213511583756428,0.585425967178964,0.6220961887477313,"{""0"": 0.8620689655172413, ""1"": 0.6, ""2"": 0.5263157894736842, ""3"": 0.5}",[0.0003],335.73923349380493,79.66794115304947,5.673344604174296,3.675815391540527,7.826270580291748,0.12284158170223236,4
stage2,2,15,0.7341612534017752,0.6515803676676104,0.7218073593073594,"{""0"": 0.8181818181818182, ""1"": 0.6190476190476191, ""2"": 0.6, ""3"": 0.85}",0.8558299478731657,0.6724211423699915,0.6909722222222223,"{""0"": 0.8333333333333334, ""1"": 0.75, ""2"": 0.5555555555555556, ""3"": 0.625}",0.6707431004971874,0.6416437728937728,0.7131790683605566,"{""0"": 0.6551724137931034, ""1"": 0.68, ""2"": 0.6842105263157895, ""3"": 0.8333333333333334}",[0.0003],338.0214283466339,85.31273446877798,0.0,4.758071804046631,7.182577610015869,0.1224234402179718,4
